country_name,iso3,stakeholder,fit_inst,fit,share,resource_rents_pct_gdp,resource_rents_year
Germany,DEU,Powerbrokers,0.2360248447204969,0.2173155582487502,0.11205119296038904,0.0770848993139744,2021
Ghana,GHA,Magicians,0.5312645025171531,0.5312645025171531,0.33038249679458825,13.3474845007777,2021
Ghana,GHA,Workhorses,0.5355959770903623,0.5355959770903623,0.3330761519842702,13.3474845007777,2021
Ghana,GHA,Rentiers,0.5466708128852413,0.4333366199700084,0.26948315533955053,13.3474845007777,2021
Ghana,GHA,Powerbrokers,0.5201283952906276,0.10783149658464229,0.06705819588159098,13.3474845007777,2021
Greece,GRC,Magicians,0.6213029315528931,0.6213029315528931,0.2879026897821506,0.0875219452812631,2021
Greece,GRC,Workhorses,0.7029686138688543,0.7029686138688543,0.32574537232493894,0.0875219452812631,2021
Greece,GRC,Rentiers,0.6174630527591028,0.06024029783015638,0.027914472792252374,0.0875219452812631,2021
Greece,GRC,Powerbrokers,0.8571428571428572,0.7735191637630663,0.35843746510065805,0.0875219452812631,2021
Guatemala,GTM,Magicians,0.5639155970169483,0.5639155970169483,0.33493772128299476,1.92928512463796,2021
Guatemala,GTM,Workhorses,0.5273074606879304,0.5273074606879304,0.31319431530642633,1.92928512463796,2021
Guatemala,GTM,Rentiers,0.5999408671034296,0.25973049734355796,0.1542669530478258,1.92928512463796,2021
Guatemala,GTM,Powerbrokers,0.5866784091962548,0.3326895857027543,0.19760101036275313,1.92928512463796,2021
Guinea,GIN,Magicians,0.29169539326852617,0.29169539326852617,0.2857386198583169,4.51955879028644,2021
Guinea,GIN,Workhorses,0.21316746257914487,0.21316746257914487,0.20881432467461752,4.51955879028644,2021
Guinea,GIN,Rentiers,0.4268212975040846,0.23683376873702258,0.23199733618166288,4.51955879028644,2021
Guinea,GIN,Powerbrokers,0.6271321961620469,0.27915030682822817,0.2734497192854026,4.51955879028644,2021
Guinea-Bissau,GNB,Magicians,0.3124920895158898,0.3124920895158898,0.2797763632876263,10.4285037712862,2021
Guinea-Bissau,GNB,Workhorses,0.23164020247338804,0.23164020247338804,0.20738910075968034,10.4285037712862,2021
Guinea-Bissau,GNB,Rentiers,0.4786758180929456,0.35900686356970923,0.3214213673070368,10.4285037712862,2021
Guinea-Bissau,GNB,Powerbrokers,0.8551844813201075,0.21379612033002687,0.19141316864565666,10.4285037712862,2021
Guyana,GUY,Magicians,0.48888613659986024,0.48888613659986024,0.3197172994575962,33.6832711741997,2021
Guyana,GUY,Workhorses,0.47242124278693787,0.47242124278693787,0.30894973827794225,33.6832711741997,2021
Guyana,GUY,Rentiers,0.5634297530365812,0.5428164693889014,0.3549861669245298,33.6832711741997,2021
Guyana,GUY,Powerbrokers,0.6832298136645962,0.024996212695046226,0.01634679533993181,33.6832711741997,2021
Haiti,HTI,Magicians,0.33312093394686215,0.33312093394686215,0.27759222066207484,0.327641965983974,2021
Haiti,HTI,Workhorses,0.19856148791852357,0.19856148791852357,0.16546280570305147,0.327641965983974,2021
Haiti,HTI,Rentiers,0.5214819901876235,0.09221327875268952,0.07684203007059659,0.327641965983974,2021
Haiti,HTI,Powerbrokers,0.6999049782145175,0.5761412930424382,0.4801029435642771,0.327641965983974,2021
Honduras,HND,Magicians,0.5571814950924721,0.5571814950924721,0.3436102702573404,1.22455313744521,2021
Honduras,HND,Workhorses,0.5239012160016085,0.5239012160016085,0.32308653464628345,1.22455313744521,2021
Honduras,HND,Rentiers,0.5737051732870997,0.19589932746388772,0.1208098643726963,1.22455313744521,2021
Honduras,HND,Powerbrokers,0.5232339853527395,0.3445687220615601,0.21249333072367987,1.22455313744521,2021
Hungary,HUN,Magicians,0.5874204649788348,0.5874204649788348,0.39325530768531003,0.402362635857113,2021
Hungary,HUN,Workhorses,0.5141648141492303,0.5141648141492303,0.3442134795159054,0.402362635857113,2021
